id_canti,similarity,titolo,autore,raccolta,momento,link_youtube
2023,18,Oggi è nato per noi,Buttazzo,,"24,3",AVbgYHlcPTg
2646,18,È meraviglioso,Gen Arcobaleno,La tua storia,31,O8rk6Pqt2Yo
2228,18,Magnifica il Signore anima mia,Guglielmo Amedei,,"32,2,7,14",OPPK39U_Ev4
2600,18,Lasciate che i bambini vengano a me,Daniele Esposito,,"21,8,10",fvcDLr9G-5Q
2082,18,Cantiamo la tua immensa gloria,Davide Toffoletto,,"23,14,52",
234,18,Il Signore è il mio pastore,Davide Maria Turoldo - Ismaele Passoni - Bepi De Marzi,,"24,31",JYP678udLec
1822,18,Il seme del tuo campo,Gen Verde ,Messa della concordia,"26,11",40X0yHt8aIA
1771,18,La vita che nasce,F. Baggio,,"21,32,3,8,10",TLgJ_V2Z1iA
2555,18,Ora si può,Don Mario Costanzi,,"32,10,16",
2166,18,Benedetto sei o Padre,Francesco Buttazzo,,"26,2,3",OsiDQN3Vys4
206,18,Giovane donna,Luciano Scaglianti - Liliana Bancolini,,"32,2,7",v325wim3Ibo
1563,18,"Gloria a te, parola vivente","Daniele Semprini, Anna Maria Galliano",,"25,4",S2YOOg49nSU
1927,18,Sei fuoco e vento,Andrea Testa,,"31,6,10",SQd4dv45w-k
134,18,Come fuoco vivo,Gen Rosso - Gen Verde,,"31,32,5",sdqAt9k2-oY
1677,18,Mi affido a te,RnS,,9,UgKZEmeV7KE
2113,18,Con gioia veniamo a Te,"RnS - P.Ferrante, F.G.Pesare",Io scelgo Te,"21,31,8,10,12,15,20,52",u_kqLm53IKk
405,18,Santo (GUC),Gruppo Universitari Cattolici,,27,
368,18,Prendi la mia vita,RnS,Davanti al Re,"31,9,13",cyCPsZlWwU0
2104,18,Luce per noi,Oratorio Salesiano di Arese,,53,FShjTcWMuRY
58,18,Apostoli di gioia,Luca Pollastri,,"21,32,16",jHltPy0bfyE
1718,18,Venite dal profondo,R. J. Stamps,,31,yz9LJgeGNHM
1848,18,Grazie Signore,Mascagni,,"31,32,10,12,14,15,16,52",WhF2Yw1_eHw
2366,18,Alzo gli occhi verso i monti,Kiko Arguello,,"32,4,10",uoWZGgCcTZY
125,18,Cerco la Tua voce,Gen Rosso,,"31,2",PflpSm4aDck
1473,18,Chi?,Gen Rosso,In concerto per la pace,21,QJxpvCVibWQ
181,18,Ecco il nostro si,Emanuele Fossi,,7,YQJyeqErUAo
120,18,Canto a Te Maria,Gen Verde,,7,LBmVA-ClneU
1453,18,Nella Tua presenza,Daniele Ricci,,"28,31",WextjtnVp8c
1734,18,Gloria a Dio,Buttazzo - Scarpa,,23,JhYa72Mlu4c
2238,18,"Alleluia, rendete grazie",Gen Verde,Il Mistero Pasquale,"24,5",iMz4aIR7rAc
1467,18,Non più due (Buttazzo),Buttazzo,,31,PpuOL1WRI3M
2351,18,Ci accogli alla tua mensa,Avolio-Capacchione-La Rocca,Festa con Gesù,31,M6qeiC3etUE
380,18,Resta Accanto a me,Gen Verde,,32,ji4xk-YIgoo
2592,18,La casa sulla Roccia,Gen Rosso,La vita di ogni cosa,"21,31",yj9TtmyjmaE
2811,18,Fame e sete di Cristo,Fabrizio Palma · Alfredo Di Stefano,Nella luce del Risorto,"26,28,31,4,5,17",yi_rMk8cM4o
2344,18,Trisaghion,Marco Frisina,Tu sei bellezza,31,cvmONd6ZH0s
1862,18,Non Temere,Marco Frisina,Non temere,31,WiO10LM4PQY
152,18,Davanti a questo amore,RnS - Conte/De Luca,,"31,4,5,13",hlTny87LIq8
1898,18,Chiamati per nome,Gen Verde,,"21,5,20",EUG6KnGxpcc
1970,18,Grazie Padre Buono (Rns),RNS - 2015 Luce,,"21,22,9,10,11,52",mYakLZJVfdw
1786,18,Pentecoste,De Lazzaro-Manzari,,"10,20",Uu0mt8mYKO4
167,18,E' bello,Gen Rosso,Noi veniamo a te,32,gspMhX9hrKI
1578,18,Gioisci figlia di Sion,RnS,,"32,2,3,7",jbtR7ylZqI0
2641,17,"Tuo è il regno, tua è la potenza",RnS - S.Martinez - C.Venturini ,Prostrati adoriamo,21,z1WdTWgno5M
2388,17,Lode alla Trinità,RnS,Risplendi Gerusalemme,"14,19,52",8SNKs3YGERg
2245,17,E' la gioia che fa cantare,Antonella Mattei,,"21,6",S2C4SH2Raik
2795,17,Come il Pellicano,Gen Verde,,10,2fab8odvGsE
183,17,Ecco l’Uomo,Pierangelo Sequeri ,E mi sorprende,4,t41odL-M5sM
2201,17,Meraviglioso,Kantiere Kairòs,,"31,9",k3lmt4kV6bc
1841,17,Volto Santo di Cristo,Marco Frisina,Salvatore del mondo,4,
2117,17,Avrai cura di noi,Benedetti Anna,,5,5Iv8wTnl0FQ
237,17,Il Signore è vicino,---,,"2,9,17",jxOfyC2XOOg
2221,17,Cantico delle creature,Branduardi,,"28,31,32",2vIzGZg7iss
2088,17,La tua anima è benedetta dal cielo,,,"31,32,7,15",
185,17,Eccomi,Marco Frisina ,Non temere,"21,24,10,13,17,20",Gg_CRwPwog4
2239,17,Amore abbandonato,Gen Verde,Il Mistero Pasquale,"31,4",HWq2ajrE2hY
2385,17,Sempre canterò,RnS,Sempre canterò,"21,32",-kVhOU4GERs
335,17,Oggi ti chiamo,Pino Fanelli,,"21,20",fTSQlB1hTnI
39,17,"Alleluia, Signore sei venuto",Luciano Scaglianti,,"25,3",1d80_1YlrtE
2099,17,Sai fischiare?,Verdi Note dell'Antoniano,Estate Ragazzi con Le Verdi Note dell'Antoniano,"32,10,53",syyrdbH7Ha8
1785,17,Pane di vita,F.Marranzino-F.G.Pesare,,31,XRm86zkOCL8
2329,17,Non cercate tra i morti,Francesco Buttazzo,,5,l8yu6iXJfXM
2080,17,Esultiamo in Te Gesù,Francesco Buttazzo,,"31,32,5",mYlQ3enubOo
245,17,Insieme a Te,Francesco Buttazzo,Alla tua festa,31,_1taK6Kc8gw
2400,17,Tu sei il mio Dio ,RnS - M. Delavan,Come Davide,"31,9,10",QGyyfIiyNEA
301,17,Rimani con me,Compagnia Aquero,,7,Ju8QKH3VV8k
2455,17,Pane della vita,Giuseppe Tranchida,Con voci di gioia,"26,10",wHwd8M2E_AQ
2370,17,Il Magnificat,Gen Verde,Gratitudine,"32,7",bjd5OCuf9vY
2230,17,Vieni con me,Giosy Cento,,"21,32,10,15,20",MWWqRbyq3t0
1548,17,Benedici,Paolo Spoladore,,31,uN0dLBwY5jI
116,17,Canterò per Te,Pino Fanelli,,31,6OHXxm1Dr18
2217,17,Benedirò il Signore in ogni tempo,"Fabio Avolio, Biagio Capacchione e Pasquale La Rocca",,"21,32",C5JVYd2HeDs
187,17,Emmanuel,Gen Verde,,"21,32,5",4WoY3wkGd5E
1887,17,Esulta il cielo,"Francesco Buttazzo, Pasquale Dargenio",,"21,32,5",R6Qxg-zyKus
362,17,Preghiera,Pino Fanelli,,"26,31",vR9X9jO5Zo8
2797,17,The blessing,Kari Jobe,,"32,10,14,15",_51tRxWllME
252,17,Io loderò il Signore,Matteo Calisi,,21,
483,17,Vieni al Signor,Matteo Calisi Da Tradizionale Ebraico,,"21,24,31,4,14",iDWgszB1njo
1576,17,Tu sei la perla preziosa,RnS,,"9,15",8j48Jn07_oM
443,17,Su ali d’aquila,Michael Jancas,,"31,32",M24IfMH1PhU
2132,17,Ora che il giorno finisce,Pierangelo Sequeri,,"11,52",Rsc0_3ZrqxY
2554,17,Ora e per sempre (Over and over),SDV worship (Paul Baloche),,"21,6",140_hNosWJQ
2077,17,Giullare dei campi,P. Pignatelli,,"32,10,15",dQFU4Ynaioo
138,17,Come un fiume,P. Paci – D. Preti,,"21,8",ZntyUAaXQxs
1857,17,Santo,Marco Frisina,Salvatore del mondo,27,OOxw854Alpc
1855,17,"Cantate al Signore, cantatelo nei secoli",Comunione e Liberazione,,"21,24,31,32,10,12,14,15,16,52",
504,17,Luce,RnS,Luce,,bZVHm-iDJv8
2196,17,Alza i tuoi occhi al cielo,RnS,Sentieri di speranza,10,KTMbNIOFw3c
298,17,Mani,Fabrizio Colombo,,"26,32,16",FexZCiC8SJw
201,17,Frutto della nostra terra,Francesco Buttazzo,,26,hF9namOkLoE
2392,17,Il cantico dei doni,Fra Giuseppe Di Fatta,Viva immagine di Te,"26,54",GHlQpNE3zL4
2284,17,Ecco il mio servo,Marco Frisina,,"21,26",cIpGh99N_10
1416,17,Ecco quel che abbiamo,Gen Verde,Accordi,26,Y4W3QWKOmYo
2504,17,Chiara è la tua sorgente,Pierangelo Sequeri,Mentre è ancora giorno,"7,14",woiIAIiLgR0
2585,17,Canto di nozze,Daniele Ricci,E' l'amore che contaa,15,
2638,17,Dall'eternità,Rns (Riccardo Sansone),Ha vinto il tuo amore,"32,16,20",QNzbG3nKCt4
1900,17,Davanti a Te,Gianluigi Serapiglia,,26,
1556,17,Insieme è forte,Paolo Spoladore,,"21,32",
1622,17,Saldo è il mio cuore,Marco Frisina,,31,cG_-iab1xcI
359,17,Perchè Tu sei con me,Gen Verde,,"24,14",Ja9I81E1NLQ
1681,17,Gesù mio buon pastore,RnS,,21,zo_SekAs5ZY
2056,17,Ecco Signore,Nino Mancuso,,26,gVknZyvub_A
1590,17,Il dono più grande,Pasquale Dargenio,Sorgente di vita,31,tk89LEWruYw
1813,17,Vivi della sua pace,F. Baggio; G. Beltrami,,"30,32",tZUa6rV5lLw
1863,17,Tu sei misericordia,RnS,,"31,5",LGP1dbczCAw
445,17,Svegliati o Sion,Comunità Shalom,,32,xplsBssBiyQ
1866,17,E' finita l'attesa dell'uomo,Francesco Buttazzo,,"21,3",5agm80XxA9I
2435,17,"Sei pura, sei pia",S. Alfonso M. De Liguori - Perosi,Le canzoncine spirituali di S. Alfonso,"32,7",B6jc0lDZ-G0
2377,17,Incontro con Gesù,M. Emberti Gialloreti- A.M. Galliano,Incontro con Gesù,"21,31,2,3,5",
1943,17,Vieni o Spirito Creatore,P. Antonio Josue,,"21,6",S2C8rWnCfdg
2857,17,La forza del tuo amore,Pietro Ferrante,Parola d'Amore,"31,11,12",8-rtIDDw0l4
1895,17,Questo è il giorno fatto dal Signore ,RnS,,"21,24,31,32",
2014,17,"Maria, Maria (Piccola fanciulla)",N.C.,,"32,7,9,14",
2292,17,"Gloria, Gloria a Dio nell'alto dei cieli",Antonio Parisi,Eucaristia cuore della Domenica,23,irB2QkHw-64
2165,17,Prepariamo la via,"Pasquale Dargenio, Matteo Zambuto",,"21,2",jeXNXBlGhtk
2360,17,Il Signore ci ha salvato,Roncari-Capello-Rossi,,"21,32,4,5,10",ambiloyj3bw
2275,17,Tu mi hai sedotto,"Giuseppe Cucuzza, Mari Pia Culella",,31,JmihOyqA6r4
2860,17,Sei tu Signore il mio Pastore,Giuseppe Tranchida,Sei l'amico che perdona,"24,10",EZ2JPLgeErA
2367,17,Volto dell'Uomo,Domenico Machetta,,"28,31,4",4YVuuIiZZDk
2317,17,L'uomo dei dolori,L. Scaglianti ,Un volto d'uomo,"31,4",CvgtFhV1Kdw
2249,17,Ave Maria,Marco Frisina,Non temere,7,BYXzdfcz404
1726,17,Prepariamo la via al Signore,Francesco Buttazzo,"Maranathà, vieni Signore","21,2",pPkha6utNBU
297,17,Magnificat ’86,Gragnani - P. Cilia,,"31,2,7,17",vmaIvtnNBH4
2222,17,Tutto il mondo deve sapere,Gen Verde,Il Mistero Pasquale,"25,32,5",DxMOXCh1QLk
1851,17,Il mistero,Bracchi/Sicari,,"31,2,4,7,9,10,11,12,13,14,15,16,20",vQ9TjxVk1qQ
331,17,O Maestro (San Francesco),Paolo Spoladore,,"31,32",Z3wyBIaolpg
1542,17,Ecco quel che abbiamo (v2),Gen Verde,Accordi,26,Y4W3QWKOmYo
1564,17,Nostra gloria è la croce,Marco Frisina,,"21,4",hojAhQHmQMM
1763,17,Ho abbandonato,Aldo Roscio,,"32,4,52",Jy757ygWMMA
52,17,Andate per le strade,Angelo Roncari - Lorenzo Capello - Giovanni M. Rossi,,"32,16,17",PAMled5AWo4
2026,16,Tu un giorno,D. Machetta ,,"31,3",HdEZRTr8xus
1751,16,E' un tetto la mano di Dio,M. Giombini,,"31,32,8,9,13,17,52",1EL02u89wkg
1715,16,Trasformi in Gesù,Giosy Cento ,,26,4m4K4q2fO8g
2620,16,Com'è bello (dar lode al Signor),RnS - T.Howard B.Batstone,Davanti al Re,"21,32,14,52",7K7w-VjPJPI
1455,16,Questa è la mia fede,Daniele Branca,,"21,32",gUr63N1JtdE
2666,16,Cristo nostra pace,Marco Frisina,Cristo nostra salvezza,"21,10",tAUlxyi4sSA
2449,16,Al Signore canterò, D. Haas - M. Deflorian,Nella gioia della fede,"21,14",-HqBThklPK8
376,16,Questo è il mio comandamento,Marco Frisina,,"31,17",GpWbHepCdls
2673,16,Sei per noi cibo di eternità,Francesco Buttazzo,Sorgente di unità,"26,31,10",
1740,16,Sei luce splendida,Daniele Semprini,,"21,3",pFSs5WNKo9Y
1748,16,Benedetto Signore (Cerco solo Te),RnS,,"21,32,9,10,14,15",MXUZaioC9ps
1574,16,"Signore, tu sei nostro amico",Francesco Buttazzo,,11,AuvCTxdss_0
2529,16,Sei Tu Signore il pane,George Kirbye,,"31,52",3scIuiikzuk
1919,16,Festa con Te,Avolio-Capacchione-La Rocca,Festa con Gesù,21,pXipmfGYlP0
2458,16,Destinati all'eternità,RnS (F.G.Pesare - De Luca),,10,zpQ3MwAJYKY
2190,16,Cantico dell'agnello,Marco Frisina,,"25,71,5",BKdNqlnLmjY
2752,16,Per accendere in cuore la speranza,"Nico Dal Molin, Pierangelo Ruaro, Sereno Ruaro",,"31,5,6",
199,16,Francesco vai,Chiara Bizzetti,,"16,20",6UaILKz_Xvg
2745,16,Sei venuto dal cielo,Daniele Ricci,Sei venuto dal cielo,"26,31,3",x1q5ouXaQrU
2338,16,Oggi ci hai chiamati,Giuseppe Tranchida,Resta con noi Gesù,"21,10,17",cXdCaz1derQ
1888,16,"Inno della Divina Misericordia (Gesù, confido in Te)",Padre Carlo Colafranceschi,,"21,28,32,5,9,10",NbCILKYESOA
276,16,"La Sua, la nostra Messa",Gen Rosso,Noi veniamo a te,26,j8M9c3-XfOU
1893,16,Canterò le meraviglie del Signor,"Paolo Ciccarelli, Emilio Munda",,"31,5",esPHLbrdYvg
1610,16,Il Signore ha messo un seme,Claudio Chieffo,,21,WhS7JTmSr9I
2717,16,In quei giorni,L. Scaglianti,Andiamo a Betlemme...,"21,3",UDKAkQJKMos
2028,16,Ave Maria,Salvatore Basilotta,,"26,32,7",JI_MF2J5iSs
1703,16,Solo per grazia,Gerrit Gustafson,,"31,9",mpma2WfQ9KM
2115,16,Canto di contrizione,Valmaggi,,"21,22,4,10,11,12",C46h4rDUu4g
470,16,Un cuore nuovo,Francesco Buttazzo,,"4,12,17",3rNr2gpEFhA
1585,16,Il 14 di Nisan,Roberto Mancinoni,,"31,4",WsHQaJSK0bc
2035,16,Compromettersi per Cristo,Giosy Cento,,"31,11,12,16,17,20",l67BAV0gJBo
150,16,Dall’aurora al tramonto,Mite Balduzzi,Verbum Panis,"21,24,31,2,4",ndzzta0oElQ
1644,16,Santo Rock (Santo sei Signore),,,27,nPlmiEuPcZs
2299,16,Narrano i cieli,Valmaggi,,"21,24,32,3,5,52",Xgv_nreJX8Q
2382,16,Alleluia a Colui che risuscitò ,RnS - D. Fishel,Sempre canterò,25,tNJA1b2zvT4
1778,16,Apri i cieli,SDV worship,,"31,6,8",NfdUMMf8gwo
1816,16,Figlia di Sion,V. Nadalin,,"21,15,20",M1Gd8azVT10
2287,16,O Dio tu sei il mio Dio,Marco Frisina,Tu sarai profeta,26,7Ss8-mRlInA
2160,16,Il nostro cuore offriamo a te (completo),RnS,,"26,2,5",DJhhcQ5LGWY
264,16,L’acqua viva,Marco Frisina,,"8,17",W41QOKI20qE
503,16,Lode al Nome Tuo,RnS,,"21,9,10",fsdt3_akU_0
2530,16,La vera gioia,Marco Frisina,Non di solo pane,"21,28,31,3,9,15,20,52",034LnZ8eMuk
2541,16,Lascia che il tuo fiume,Renata Tosi & David Brian,,"21,14",q2_wzwZB_NM
2120,16,Quello che Dio dice di me (versione italiana),Hillsong,,"32,10,11,12,14,16",wB5SGy3-leI
8,16,Acqua siamo noi,Giosy Cento,,"21,8",YZPaZqTi0EA
2178,16,Porta le nostre preghiere,Daniele Esposito,,"32,7",AwsCJZD3b0A
1555,16,Il Signore della danza,,,10,1C5McbR0q1s
159,16,Dio Regna,Leonard E. Smith Jr.,,"21,2",PeX3pYIzgoU
2262,16,Maria speranza nostra,Matteo Zambuto,Maria speranza nostra,32,BCh3xGkWRZ0
497,16,Voi siete di Dio,Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ
2790,16,Il seme,Claudio Chieffo,I cieli,"10,12,16,17",AFWGU_Jg25E
434,16,Sono qui a lodarti (luce del mondo),RnS - Tim Hughes,,"21,5,9,10,14",s6F0EgxUCok
88,16,Camminerò,A. Marani,,"21,32,16",DWYlgjyqmX0
2557,16,Per sempre canterò il tuo nome,Cammino di santità,,31,lwx4UH004Vk
451,16,"Te, al centro del mio cuore",Gen Verde,E' bello lodarti,31,QEOyKmMbb_0
22,16,Alleluia al Redentore,RnS,Eterna è la Sua misericordia,"25,3,14",Bl65ILAGvyk
2112,16,Luce,Rns,Luce,"21,31,32,3,5,10,12,15,16,20,52",Hk0tgrr5mHI
193,16,Fede è,Don Franco De Marchi,,31,INfDNDju1LE
227,16,Il figliol prodigo,Vittorio Nadalin,,"21,17",c3oRLXMQXE0
1892,16,Signora della pace,Paolo Spoladore,Così,"30,32,7",l-z4s3MwF54
2551,16,Non c'è nessuno che,Rinnovamento Carismatico Cristiano,,"31,9",WCG0cdRzPzM
1701,16,Sono il Signor che ti guarisce,Don Moen,,"31,9",-k3uz0mmmkE
1708,16,Betlemme di Efrata,Pasquale Dargenio,,"31,2,3",yxxhELRAtOk
209,16,Gloria nell'alto dei cieli,Gen Verde - Gen Rosso ,Cerco il tuo volto,23,4TlehGtjlng
2188,16,Io quante volte,Pierangelo Sequieri,,"22,11,12",9v4rs4-A2FE
506,16,Voi siete di Dio (v2),Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ
1551,16,Cantiamo con gioia,F.G.Pesare,,21,xtihi872yiw
1889,16,Ai piedi di Gesù (semplificata),Salvatore Martinez,,9,CYV8jlia5gs
2144,16,E' il segno del tuo amore,Daniele Ricci,,"21,31",NgQl9pNO71M
2107,16,Giovani orizzonti,I. Valoppi,,,rnzItELf_gc
1767,16,Io scelgo Te,RnS,Venti dello Spirito,"10,15,20",akhS_jrYtdA
493,16,Vocazione (v2),Pierangelo Sequeri,In cerca d'autore,"21,31,20",pgTabb5fhIU
1716,16,Usami Signore,Benedetto Conte - Pietro Ferrante,,"6,9,52",
2324,16,Roccia di fedeltà,"RnS - Branca, Ciancia",Mi affido a te,26,Guo-5tDqxvQ
2223,16,Un raggio splenderà,Padre Daniele Badiali,,"32,10,12,16,53",BBJZz11_clY
2588,16,Come acqua,Comunità Gesù Risorto,,"31,4",mUOntKgiUuQ
2660,16,Canoni Vari,Autori Vari,,"9,11,14,18",
1924,16,Nella Chiesa del Signore,Michele Bonfitto,Sei grande nell'amore,21,nJZdikQPt7w
1948,16,La Tua presenza in me,Salvatore Basilotta,,9,sAgXKnF9_7s
2199,16,Con Francesco profeti tra la gente,Fra Giuseppe DI FATTA,,"21,32,10,16,20",DbXHi0wAs-E
1446,16,Ai piedi di Gesù,RnS - S.Martinez,Vittoria!,9,CYV8jlia5gs
1780,16,Vocazione,Pierangelo Sequeri,In cerca d'autore,"21,31,12,20",8omR81t4csc
411,16,Scusa Signore,Renato Biagioli - Alessandro Aliscioni,,"31,4,11,12",ake51HBgl_Q
217,16,Grandi cose,Gen Rosso,,"21,24,32,14",Jvp2zJUouOQ
1890,16,Anima di Cristo,RnS,Voglio vedere il tuo volto,"26,31,9,10",KLqxm064syo
1619,16,Come ti ama Dio,---,,"31,32",6CkaRqfl4js
1979,16,Alla tua mensa,Martinez,,"31,4,5,13,20",Lq3wLoL8O18
1779,16,Cuore puro,SDV worship,,31,KJ1OGOLfFy8
1665,16,Il nostro cuore offriamo a te,RnS,,26,DJhhcQ5LGWY
2143,16,E' un giorno di festa,Francesco Cioffi,,"21,32",ImhS_ZTMYsM
1662,16,Creati per te,RnS (F G.Pesare),Cantiamo con gioia,"21,32",Kb62_O1fcn4
1978,16,In Eterno Canterò,RnS,,"21,31,32",LX-xjoxNqHU
2285,16,Dal profondo a Te grido,Marco Frisina,Tu sarai profeta,31,UYRtoAaqey8
322,16,Noi con Te,Francesco Buttazzo - Alessandra Beltrami,,26,FPm6gt3zPM8
2764,16,Giovani Orizzonti,Ivo Valoppi,C'è da non crederci,53,caP9rPCIk20
1557,16,L’acqua la terra il cielo (in principio),,,"10,51",49S_dRor2KE
2260,16,Fammi conoscere,P. Ruaro,,"21,31",WGWJOqVAh9E
27,16,"Alleluia, cantate al Signore",Gen Rosso,,"21,25,31,3,5",6EZWcYt6Wr8
1905,16,Solo in Dio riposa l'anima mia,Frammenti di luce,,"21,31",
1636,16,Gloria a Dio,Francesco Buttazzo,Esulta il cielo,23,BxoLt2bPuhg
2204,16,Sollevate porte i vostri frontali,Marco Frisina,Stillate cieli dall'alto,"21,5",EXxRBpQ3RbA
1639,15,Mi perdo nel tuo amore,RnS,Mi Salverai,"31,9,52",CVdiOqoKn1w
1660,15,Spirito Santo (Fiume di Pace),,,"6,9",4GCLs9VqNEk
2538,15,Io Ti adoro (Versione italiana),Hillsong,,14,j-0YLmZuNkA
2502,15,Canzone di San Damiano,R.Ortolani,,54,JDBNTnvaT9I
1790,15,Quando cammino per il mondo,M. Giombini,,32,ca4qoOhMxR0
1737,15,Potente sei mio Signor,RnS,,14,dyyQpFHLMms
2445,15,Proteggimi o Dio (Salmo 15(16)),Alberto Galotta,,"24,5",RTHo6joY1MM
235,15,Il Signore è la Luce,Marcello Giombini,,31,rdQD6Td2aro
2241,15,Io vi do un grande esempio,"D. Haas & Marco Deflorian, Marco Deflorian",,4,lFk0JxT9rFY
176,15,E' Natale,Castellacci - Biagioli - Paulicelli,,3,APbW-zAelxo
2743,15,L'uomo alla sua mensa,Movimento Eucaristico Giovanile,Sulla strada per Emmaus,26,W1EfRmqSIic
2316,15,Padre m'abbandono a te,Charles de Foucauld – G. Caporilli,,"26,4",
2622,15,Dalla tristezza alla danza,RnS - T.Walker,Risplendi Gerusalemme,"21,32,14,52",sfaDQMOXfh4
2758,15,Grida nuova umanità,Coro Tendopoli S. Gabriele,,32,jV9ZX8Edr0E
210,15,Gloria,Giovanni Grazi - San Benedetto,,23,
2553,15,Ora che sei qui (Now That You're Near),Hillsong ,,"21,14",yI_dguDpCVg
2363,15,Ave Maria ,RnS - M.E. Gialloreti - C. Rossi,Sempre canterò,"32,7",fY5ONyvb2U4
2679,15,Prodigio d'amore,RnS - Dante Balbo,Luce,"31,9",tgJn1qioiuw
2031,15,Sei il mio rifugio,RnS,,"21,31,52",sZiN7b5sB5g
2798,15,Nostra gloria è la Croce,Dargenio,,4,m98e_bqnpys
1991,15,O madre del signore,Rns,,"32,7",Bu301OvL2yM
2503,15,Che magnifico nome,Hillsong,,"5,9",NVtDXb_C1Hc
1614,15,Come incenso,Antonio Parisi,,26,0LjmWkgqDGM
2037,15,Cuore a cuore,Canti evangelici,,15,EiB_40OG41s
2203,15,Cantico delle creature,Marco Frisina,Tu sei bellezza,31,tRJBo4xxdwk
1749,15,Che siano una sola cosa,R. Grotti,,"31,4,15",P0sVkGfGBg4
2101,15,"Padre, Maestro ed Amico",A. Lagorio,,"21,26,32,53",UD-OCNBgcg4
1992,15,Spirito Santo (Espiritus Santo),Athena,Me basta Tu gracia,"9,10",jtt7zyFeNls
2258,15,Dal cielo scende la benedizione,,,"9,10",5AiKoKm-K3A
2453,15,Grazie Gesù,Giulia e Tommaso Fasano,Festa di prima Comunione,"31,10",JCWXU2p21QI
1877,15,E' Santo,Daniele Ricci,il Dio della gioia,27,kjOhIbm8daE
1717,15,"Un sol corpo, un sol spirito",Salvatore Martinez,,"21,32,16",n-Gov3B4AIk
480,15,Vi amo così,M. Brusati - M. Versaci,,"31,32",QErFrdcT4RA
2193,15,Beatitudini,Marco Frisina,Benedici il Signore,"31,17",HtHIeBPXH8w
1757,15,Chi ha sete,Charles Christmas,,"21,32,8,14",3nan-Ia009M
423,15,Servo per amore,Gen Rosso,,"26,7,16",GOnLKL34q0E
2721,15,Salmo 8,Guido Meregalli,,24,1JSFFVarUNg
2086,15,"La Tua Parola, Signore",Pierluigi Belotti,,"25,4",McPSOK7Yew8
2029,15,Sommo e glorioso Dio,Francesco Cioffi,,"26,31",KIQZP4jTZYs
59,15,Apri le tue braccia,Domenico Marchetta,,"21,32,4,11",9bpmiHETxYY
2149,15,Getsemani,Daniele Ricci,,4,rrbzYpn0C_o
2174,15,Quelli che amano te,Gen Rosso,,26,eGOnZJxYhpY
1656,15,Ave dolce Maria,"RnS - D.Branca, L.Ciancio",Parla al mio cuore,7,xCQr3qg9uDw
353,15,Padre perdona,Gino Stefani Da Canto Gregoriano,,"21,4,11",RYszE486Vug
2261,15,Pane per noi spezzato,C. Walker - M. Deflorian ,,"31,4",xMCJNtdQwxw
2009,15,Camminiamo incontro al Signore,Galliano - Semprini,,"21,2",-VSZAKeNjtE
67,15,Ave Maria,Pierangelo Sequeri,,7,TRqm7r46W0c
425,15,Shalom,Beny Conte - G. Ferrante,,30,Hr-Fk0pSzJs
1545,15,Acclamate al Signore,RnS (Pasquale Rinaldi),Gerico,"21,31",KYFjP2jCGK4
1917,15,"Vieni, santo spirito di Dio",Francesco Buttazzo - Daniele Scarpa,,"21,6",2cvwfltc0v8
1621,15,Occhi di cielo,Comunità Gesù risorto,,7,mOxH2kigi8c
2664,15,La giusta direzione,Davide Vigano,,"21,32",LnWzimILeZI
2604,15,Gerico Cadrà,RnS - R.Gillard,La mia voce sale a Dio,"21,32",AF1BN5U3IaA
2044,15,Davanti a te Gesu',Servi di Cristo vivo,,"28,31,9,10",
2012,15,Ti offriamo Signore,Spoladore,,"26,2,9,10,12,14,15,52",V2_6hSgxFRg
302,15,"Maria, tu che hai atteso",Daniele Semprini,Preghiera a Maria,"32,2,7",TpRxWU6ojlY
1998,15,Celebra il Signore Terra tutta,Marco Frisina,Stillate cieli dall'alto,"21,31",bZPwEMiIFOs
450,15,Te lodiamo Trinità,G. Stefani,,"31,19",pS9m2X9So5I
2073,15,L'amore del Padre,RNS,,"21,31,4,11,12,13",wpgBSswZmpU
2546,15,Manda il tuo spirito ,Marco Frisina,,6,KDNkxKLknAQ
2057,15,Gesù ricordati di me,RNS - Maurizio Colucci - Luciano Salvemini,,"25,4",-dWSbNp21eU
135,15,Come l’aurora verrai,Gen Verde,,"21,31,2",eFKH1aggk6I
2326,15,Tu sei qui,RnS - G.Bonelli,Io ti seguirò,"21,31",6OXAMSdADts
137,15,Come Tu mi vuoi,RnS - D.Branca,Io scelgo Te,31,rs-cOyy-5MQ
1667,15,Cosa Offrirti,RnS,,26,mdvOucpzet0
1690,15,Gloria al re dei re,RnS,,"21,32,14",rzDU9ulooUI
1934,15,Altissimo,Paolo Spoladore,,"31,9",cqw5UMWumjo
1956,15,Inno all'amore,Piera Cori,,"24,15",742M7TULBnM
2629,15,Grazie Signore,RnS - V.Nadolin,Dolce è lodarlo,"31,9,10,14,17,52",kRgapQg-sbU
1843,15,Il nostro cuore non si è perduto,Roberto Grotti,,"21,31,32,2,4,10,14,16,20",kBiGsbBzfNI
1762,15,La ballata dell'amore vero,Claudio Chieffo,,"10,15",nC27N0dOF80
2052,15,Il mio posto,Daniele Ricci - Don Ottorino Zanon,,"21,32,14,20",JQC2DAxuvRs
