id_canti,similarity,titolo,autore,raccolta,momento,link_youtube
409,17.0,Santo il Signore,Daniele Ricci,E' l'incontro della vita,27,xRJt1mqgbMo
1618,17.0,L'acqua della salvezza,A.Roncari - L.Capello,,31,lR9ZoB022o0
167,17.0,E' bello,Gen Rosso,Noi veniamo a te,32,gspMhX9hrKI
2218,17.0,I frutti che ci dai,Giuseppe Tranchida,,26,EgD5i_MWeIE
1837,17.0,Dio è la mia salvezza,Marco Frisina,Salvatore del mondo,"2,4",yO6xhARbaLM
1559,17.0,Come il cervo va all'acqua viva (semplificata),"Bob Hurd, Marco Deflorian",,31,-VdUBfZfWFY
2568,17.0,Il Signore in eterno ,,,"26,10,13",6hdC4PqQId0
24,17.0,Alleluia di Natale,---,,"25,3",dFNb6gJu8yk
2540,17.0,La terra buona,--,,"31,17",dcIoaap-vuI
1976,17.0,Come brezza ,Daniele Ricci,,"21,31,6,10,20",tUGrDXYlbVg
1574,17.0,"Signore, tu sei nostro amico",Francesco Buttazzo,,11,AuvCTxdss_0
2366,17.0,Alzo gli occhi verso i monti,Kiko Arguello,,"32,4,10",uoWZGgCcTZY
2417,17.0,A te nostro Padre,A. Vitalini-Lavagna,,26,OBLCWXOyOGY
2344,17.0,Trisaghion,Marco Frisina,Tu sei bellezza,31,cvmONd6ZH0s
1936,17.0,Alla vittima pasquale,P. Dargenio,Esulta il cielo,5,nXCbbGTvXgo
1716,17.0,Usami Signore,Benedetto Conte - Pietro Ferrante,,"6,9,52",
1951,17.0,"Agnello di Dio, abbi pietà",Daniele Ricci - Venne Nel Mondo,,71,eoYN_mTZzi0
2377,17.0,Incontro con Gesù,M. Emberti Gialloreti- A.M. Galliano,Incontro con Gesù,"21,31,2,3,5",
1749,17.0,Che siano una sola cosa,R. Grotti,,"31,4,15",P0sVkGfGBg4
1695,17.0,Ho respirato il tuo sì,Giosy Cento,,"31,7",UutWaqhp4U8
82,17.0,Benedici il Signore,Marco Frisina,,"24,26,4,14",iepex6XBHo0
2391,17.0,Lode ed esortazione,Fra Giuseppe Di Fatta,,"31,9,12,52,54",w1eVSZtDZ5U
2825,17.0,Li amò fino alla fine,C. Burgio ,,"25,4",v2ojzmb9Ngg?si=xzyww5FZNt9ZslQ2
2550,17.0,Nascerà,Gen Rosso,,31,2umvrdWyYgo
1966,17.0,Nozze a Cana,RnS,,"21,32,15,17,52",yUF5sbj7MCE
2795,17.0,Come il Pellicano,Gen Verde,,10,2fab8odvGsE
2312,17.0,Santo Santo,Giosy Cento,E' il giorno del Signore,27,IeKiRRfNyCw
1562,17.0,Come il cervo va all'acqua viva,"Bob Hurd, Marco Deflorian",,31,-VdUBfZfWFY
3,17.0,Acclamate a Dio,RnS,Ad una voce,"21,24,14",FNomwQWxZeI
233,17.0,Il Regno di Dio,Marco Frisina,,"31,17",8HuNeAcsz1A
350,17.0,Padre nostro di San Andrea (the sound of silence),"Musica da ""the sound of silence"" di paul simon",,29,fM4BsE5iKt4
2174,16.0,Quelli che amano te,Gen Rosso,,26,eGOnZJxYhpY
1958,16.0,Resto con te,Gen Verde,Il mistero Pasquale,"31,4,9,52",1321OwwtHY0
2077,16.0,Giullare dei campi,P. Pignatelli,,"32,10,15",dQFU4Ynaioo
2408,16.0,Absorbeat,S. Francesco d'Assisi,,"31,54",
1622,16.0,Saldo è il mio cuore,Marco Frisina,,31,cG_-iab1xcI
2412,16.0,"Ave, piena di grazia",Francesco Buttazzo,Gloria all'Emmanuele AAVV,7,Zzc5KZ-8Iec
1634,16.0,A te grido mio Signore,RnS,Fuoco d'amore,"9,14",WpgDwwElBGk
2757,16.0,Vieni popolo mio,"F. Baggio, F. Buttazzo",Tempo di grazia,"21,31,32",qUykvY6s7Gk
2645,16.0,La Parabola del Seminatore,REALE - A.Gallo,Come Nessun Altro,"21,31,9",1KY9eM9eAJs
1582,16.0,"Agnello di Dio, abbi pietà",Pasquale Dargenio,Sorgente di vita,71,gk9iCq9b4gQ
1864,16.0,Ecco l'uomo (Uomo della Croce - forma breve),Pierangelo Sequeri,,"31,4,10",mY_d628hlJc
1662,16.0,Creati per te,RnS (F G.Pesare),Cantiamo con gioia,"21,32",Kb62_O1fcn4
419,16.0,Segni del tuo amore,Gen Rosso - Gen Verde,,26,Ou0wDlaHWPY
1786,16.0,Pentecoste,De Lazzaro-Manzari,,"10,20",Uu0mt8mYKO4
2856,16.0,Qui con Te,Jappo & Manu,,"28,31,9",EoR1rPdmMBY
12,16.0,Agnello di Dio,Comunità Shalom,,"71,18",hVslQF16AWQ
2504,16.0,Chiara è la tua sorgente,Pierangelo Sequeri,Mentre è ancora giorno,"7,14",woiIAIiLgR0
463,16.0,Tu chi sei,Chiara Bizzetti,,31,4J5sLpixxJk
2600,16.0,Lasciate che i bambini vengano a me,Daniele Esposito,,"21,8,10",fvcDLr9G-5Q
1656,16.0,Ave dolce Maria,"RnS - D.Branca, L.Ciancio",Parla al mio cuore,7,xCQr3qg9uDw
1416,16.0,Ecco quel che abbiamo,Gen Verde,Accordi,26,Y4W3QWKOmYo
2102,16.0,Giullare dei campi,P. Pignatelli,,"32,10,53",dQFU4Ynaioo
2503,16.0,Che magnifico nome,Hillsong,,"5,9",NVtDXb_C1Hc
2104,16.0,Luce per noi,Oratorio Salesiano di Arese,,53,FShjTcWMuRY
1640,16.0,"Sei Tu, Signore",Francesco Buttazzo,Sorgente di unità,"31,5",q21ujt1xnC0
144,16.0,Credo in Te,Marco Frisina ,Non temere,"24,31",LhsITZZqOOo
2797,16.0,The blessing,Kari Jobe,,"32,10,14,15",_51tRxWllME
78,16.0,Beato l’uomo,Antonio Porrino,,"24,31,32,2",YQsqPCheucg
2122,16.0,Tu sei la forza,Eman,,"5,6,10,14",PDaq_myKqbs
2463,16.0,Agnello di Dio ,Picchi,,71,lPaQk03EUP8
145,16.0,Cristo è risorto veramente,RnS,Venti dello Spirito,"31,32,5",hQ8Y11c3LCs
2461,16.0,Benedici il Signore anima mia,RnS - A. Napolitano,Grazie,"21,24,31,4,9,52",YBM6FSXavKE
1717,16.0,"Un sol corpo, un sol spirito",Salvatore Martinez,,"21,32,16",n-Gov3B4AIk
206,16.0,Giovane donna,Luciano Scaglianti - Liliana Bancolini,,"32,2,7",v325wim3Ibo
1718,16.0,Venite dal profondo,R. J. Stamps,,31,yz9LJgeGNHM
2145,16.0,Fuoco d'amore,S.Russotto - M.Cascione,,6,2FCzg6Iz204
68,16.0,Ave Maria,Gen Verde,,7,q_v8rry02lg
2144,16.0,E' il segno del tuo amore,Daniele Ricci,,"21,31",NgQl9pNO71M
2204,16.0,Sollevate porte i vostri frontali,Marco Frisina,Stillate cieli dall'alto,"21,5",EXxRBpQ3RbA
240,16.0,In comunione,Stefano Pianori,,31,EMH4PDL-Y5k
2353,16.0,Oggi è Festa per noi,Avolio-Capacchione-La Rocca,Festa con Gesù,32,x2920xT3f7A
1645,16.0,Agnello di Dio,Tommaso Bailo,A Te veniamo con gioia,71,40APxYacGXQ
2340,16.0,Questo è il giorno,Giuseppe Tranchida ,Resta con noi Gesù,"21,31,10",dS1yfGUS2Gg
1676,16.0,Ti rendiamo grazie,RnS,,31,7rAxVf_izmM
2251,16.0,"Alleluia, Cristo e' risorto",Jean Luc Moens,,25,5mMChz-hIUU
1813,16.0,Vivi della sua pace,F. Baggio; G. Beltrami,,"30,32",tZUa6rV5lLw
2338,16.0,Oggi ci hai chiamati,Giuseppe Tranchida,Resta con noi Gesù,"21,10,17",cXdCaz1derQ
2253,16.0,Venite applaudiamo al Signore,Kiko Arguello,,"21,4",AV8drfqaYE0
326,16.0,Non cercate tra i morti,Angelo Lagorio,,"32,5,17",edRuRWlCMHE
2572,16.0,Stringimi,Geoff Bullock,,"31,9",0juIsd4yxW0
378,16.0,Re di gloria,F. Marranzino/A. De Luca,,"31,32",qN7IX3-Z0wo
2325,16.0,Santo Spirito,"RnS - Vigo, Napoli",Mi affido a te,"21,26,6",qPyQGS2ulE0
1552,16.0,Canta con noi,---,,10,Lqjqa1l5D0E
1614,16.0,Come incenso,Antonio Parisi,,26,0LjmWkgqDGM
57,16.0,"Antica, eterna danza",Gen Verde,,26,kGXy6SBVEVg
2317,16.0,L'uomo dei dolori,L. Scaglianti ,Un volto d'uomo,"31,4",CvgtFhV1Kdw
2316,16.0,Padre m'abbandono a te,Charles de Foucauld – G. Caporilli,,"26,4",
2299,16.0,Narrano i cieli,Valmaggi,,"21,24,32,3,5,52",Xgv_nreJX8Q
1648,16.0,Agnello di Dio,RnS,Ad una voce,71,NWf9fg9rF8s
2244,16.0,Che cosa mi manca,"Elena Storchi, Renato Giorgi e Valerio Antonioli",,10,
464,16.0,Tu sarai profeta,Marco Frisina,Tu sarai profeta,"21,26,31,2,16,20",3RlXWfB_ALI
1743,16.0,Agnello di Dio,Piera Cori,,71,4OSvVUH6AJ4
1690,16.0,Gloria al re dei re,RnS,,"21,32,14",rzDU9ulooUI
2388,16.0,Lode alla Trinità,RnS,Risplendi Gerusalemme,"14,19,52",8SNKs3YGERg
1578,16.0,Gioisci figlia di Sion,RnS,,"32,2,3,7",jbtR7ylZqI0
1754,16.0,Agnello di Dio,Gen Rosso ,Dove tu sei,71,cG_qku6yqiE
2219,16.0,Spalancate le porte a Cristo,,,21,FRflOghAJ4Y
2367,16.0,Volto dell'Uomo,Domenico Machetta,,"28,31,4",4YVuuIiZZDk
2590,16.0,Inno di liberazione,RnS,Vittoria!,5,50tL7r9jX0I
2027,16.0,Mano potente,RnS,,"31,16,20",93OhQlCzhAg
2360,16.0,Il Signore ci ha salvato,Roncari-Capello-Rossi,,"21,32,4,5,10",ambiloyj3bw
1646,16.0,Agnello di Dio,Avolio-Capacchione-La Rocca,Festa con Gesù,71,G12BNPCDSj4
322,16.0,Noi con Te,Francesco Buttazzo - Alessandra Beltrami,,26,FPm6gt3zPM8
2193,16.0,Beatitudini,Marco Frisina,Benedici il Signore,"31,17",HtHIeBPXH8w
2354,16.0,Io sono il pane della vita,Lucio Maria Zappatore,Il Signore è vita,"31,2,3,4,5",jtFyO8nGGN8
1542,16.0,Ecco quel che abbiamo (v2),Gen Verde,Accordi,26,Y4W3QWKOmYo
221,16.0,I cieli narrano,Marco Frisina,,"21,24,31,14",34tjGV7_rxQ
2,15.0,"Abbà, Padre (ascoltami)",RnS,Venti dello Spirito,"31,4,9,11",WDYpSRVLhr4
2048,15.0,Beati voi,Giosy Cento,,"21,31",d3gRXkwijEo
2014,15.0,"Maria, Maria (Piccola fanciulla)",N.C.,,"32,7,9,14",
2664,15.0,La giusta direzione,Davide Vigano,,"21,32",LnWzimILeZI
198,15.0,Fragile pane,Giosy Cento,,"24,31",YaKwyjLKzE4
1955,15.0,Tu sarai profeta (2),Marco Frisina,Tu sarai profeta,"21,31",3RlXWfB_ALI
2666,15.0,Cristo nostra pace,Marco Frisina,Cristo nostra salvezza,"21,10",tAUlxyi4sSA
2011,15.0,Nostra Signora della speranza,Paolo Spoladore,,"32,7",GsetkoAiapE
58,15.0,Apostoli di gioia,Luca Pollastri,,"21,32,16",jHltPy0bfyE
2781,15.0,Gloria,Marco Frisina,Pane di vita Nuova,23,vSwC3R_p8uM
480,15.0,Vi amo così,M. Brusati - M. Versaci,,"31,32",QErFrdcT4RA
2401,15.0,Benedictus ,RnS - S. Martinez,Shalom,"21,24,31,32,2,3",eQDSesAoy40
377,15.0,Rallegriamoci,F. Baggio - F. Buttazzo - M. Zambuto - P. Auricchio,,"21,32,3",ACSaz6hnuWM
2564,15.0,Getta le tue reti,"Collu, Moro, Maxia",,"31,32,10",jgdNW0t1wNg
355,15.0,Pane del cielo,Gen Rosso,,31,TCp7ociVfvU
2546,15.0,Manda il tuo spirito ,Marco Frisina,,6,KDNkxKLknAQ
331,15.0,O Maestro (San Francesco),Paolo Spoladore,,"31,32",Z3wyBIaolpg
2341,15.0,Questo pane spezzato,Giuseppe Tranchida,,31,igN1nkpIIyU
2351,15.0,Ci accogli alla tua mensa,Avolio-Capacchione-La Rocca,Festa con Gesù,31,M6qeiC3etUE
2538,15.0,Io Ti adoro (Versione italiana),Hillsong,,14,j-0YLmZuNkA
303,15.0,"Maria, vogliamo amarti",Gen Verde,Sulla via della speranza,"31,7",tLt1M47mGC8
2535,15.0,Il suo amore per me,Don Livio Tacchini,,"31,9",-nkZOZXmhxU
2570,15.0,Se avessi mai commesso,Santa Teresa di Lisieux,,"31,4",2pN1y8hCHds
297,15.0,Magnificat ’86,Gragnani - P. Cilia,,"31,2,7,17",vmaIvtnNBH4
2857,15.0,La forza del tuo amore,Pietro Ferrante,Parola d'Amore,"31,11,12",8-rtIDDw0l4
2448,15.0,Ai piedi della Croce,Corrado Salmè,Infuocati per Dio '04,"9,10",VF01Mdiqa38
2818,15.0,"Dio mio, Dio mio perchè mi hai abbandonato ",Marco Frisina,Non temere - Signore è il suo nome,"24,4",34BhRHX7mzE
2811,15.0,Fame e sete di Cristo,Fabrizio Palma · Alfredo Di Stefano,Nella luce del Risorto,"26,28,31,4,5,17",yi_rMk8cM4o
2530,15.0,La vera gioia,Marco Frisina,Non di solo pane,"21,28,31,3,9,15,20,52",034LnZ8eMuk
2529,15.0,Sei Tu Signore il pane,George Kirbye,,"31,52",3scIuiikzuk
2478,15.0,Cristo Re,RnS - Nicola Montuosi,Mi affido a te,31,_BUs4qF81Vg
2487,15.0,Pane e vino ti offriamo,M. Palmitessa,Ora sei con noi,26,-h27hWgNfto
2262,15.0,Maria speranza nostra,Matteo Zambuto,Maria speranza nostra,32,BCh3xGkWRZ0
2259,15.0,Benedici il Signore anima mia,A. Napolitano,,31,YBM6FSXavKE
2103,15.0,Un sogno che vola,Maurizio Palazzo,,"32,10,53",v6DPyjT9Qjs
2199,15.0,Con Francesco profeti tra la gente,Fra Giuseppe DI FATTA,,"21,32,10,16,20",DbXHi0wAs-E
2109,15.0,Apri le braccia al futuro,ignoto,,"32,10,53",7XeBcQu1tlM
444,15.0,Sulla Tua parola (Pietro vai),P. Paci - G. Santambrogio - Stefano Varnavà,,"31,16,17,20",jXE0ta1g1b0
2165,15.0,Prepariamo la via,"Pasquale Dargenio, Matteo Zambuto",,"21,2",jeXNXBlGhtk
2168,15.0,I miei occhi elevo a te ,RnS,Ha vinto il tuo amore,14,K_hqvLb0FLA
2170,15.0,Tu vieni signore,"S. Mazzarisi, M. Palmitessa",Tu vieni in mezzo a noi,"31,2",RhLrErFUEQk
2727,15.0,La legge del Signore,Movimento Eucaristico Giovanile,Sulla strada per Emmaus,31,8AeCC4Dl3Bk
2180,15.0,L'offerta,Daniele Esposito,,"26,4",rNIX9HwCOE4
2183,15.0,In una notte come tante,RnS,,3,WPhxL4QOIKU
2186,15.0,Agnello di Dio Exsultet,Daniele Esposito,,71,I2p7D0mQViM
2213,15.0,Santo (Come fuoco vivo) v2,Gen Rosso,,27,Hh4PX1BnyJY
382,15.0,Resta qui con noi,Gen Rosso,,"32,5,17",AyPDx-w7nKw
2217,15.0,Benedirò il Signore in ogni tempo,"Fabio Avolio, Biagio Capacchione e Pasquale La Rocca",,"21,32",C5JVYd2HeDs
2220,15.0,Benedetto (Davanti a Te o Dio),Benedetti / Anselmi,,26,GH56qRWPg9g
403,15.0,Santo (Gen Verde),Gen Verde,,27,wMhu5w2VaDg
2228,15.0,Magnifica il Signore anima mia,Guglielmo Amedei,,"32,2,7,14",OPPK39U_Ev4
2580,15.0,Beato il cuore che perdona (inno GMG 2016),Valerio Ciprì,,"31,16",JHfNDEqr_hY
2231,15.0,Tu sei per me,Gianlivio Bersigotti,,"31,9",WE47mdh7VXc
397,15.0,Santo,Gen Rosso / Gen Verde,Come fuoco vivo,27,Hh4PX1BnyJY
2246,15.0,E sia sì,"Elena Storchi, Renato Giorgi e Valerio Antonioli",,10,
2247,15.0,Te Deum,RnS,,24,Ghh9yhJZasI
2658,15.0,È nato Dio per noi,A.Benedetti e G.Anselmi,EccoPercheCanto,3,QPMauMN_qEA
1,15.0,Abbà Misericordia,De Luca - Aguila,,"21,4,11",CIoHu_60JQQ
134,15.0,Come fuoco vivo,Gen Rosso - Gen Verde,,"31,32,5",sdqAt9k2-oY
1612,15.0,Vieni Spirito di Dio,A.M.Landi - D. Deo,,10,-VvG8REU7h4
1748,15.0,Benedetto Signore (Cerco solo Te),RnS,,"21,32,9,10,14,15",MXUZaioC9ps
1587,15.0,La mia preghiera elevo a Te,RnS,Grazie,"21,9",DtAG3rt2v-4
1556,15.0,Insieme è forte,Paolo Spoladore,,"21,32",
1619,15.0,Come ti ama Dio,---,,"31,32",6CkaRqfl4js
1557,15.0,L’acqua la terra il cielo (in principio),,,"10,51",49S_dRor2KE
1564,15.0,Nostra gloria è la croce,Marco Frisina,,"21,4",hojAhQHmQMM
1585,15.0,Il 14 di Nisan,Roberto Mancinoni,,"31,4",WsHQaJSK0bc
1782,15.0,Padre mio,Gen Rosso,Dove tu sei,"22,31,4,11",KYGvctNw21o
187,15.0,Emmanuel,Gen Verde,,"21,32,5",4WoY3wkGd5E
1680,15.0,Tutta la terra attende,F. Baggio,Maranatha vieni Signore,"21,2",66-THI043qA
1788,15.0,Purificami o Signore (Salmo 50),A. Martorell,,"24,8,11,13",Tvmyj_Exujw
1632,15.0,Agnello di Dio,Tradizionale,,71,
120,15.0,Canto a Te Maria,Gen Verde,,7,LBmVA-ClneU
1851,15.0,Il mistero,Bracchi/Sicari,,"31,2,4,7,9,10,11,12,13,14,15,16,20",vQ9TjxVk1qQ
193,15.0,Fede è,Don Franco De Marchi,,31,INfDNDju1LE
1635,15.0,Accogli nella tua bontà,RnS,Osanna,"26,14",7cI5qRTJxdQ
1912,15.0,Agnello di Dio,Giosy Cento,,71,TRjrNXPZIUI
1915,15.0,Agnello di Dio (da Sorgente di unità),Francesco Buttazzo,,71,QL8vus9_Ni4
1821,15.0,"Santo, Santo, Santo",Antonio Josue,,27,1HK5Tl0AzG4
1744,15.0,Agnello di Dio,M. Palmitessa,Riuniti nel tuo nome,71,GL2AgO9tD9E
135,15.0,Come l’aurora verrai,Gen Verde,,"21,31,2",eFKH1aggk6I
1945,15.0,Agnello di Dio,Salvatore Basilotta,,71,0fyZwv2MdYs
1895,15.0,Questo è il giorno fatto dal Signore ,RnS,,"21,24,31,32",
1908,15.0,Luce,Reale,,"31,32,3,10,20",
1909,15.0,Agnello di Dio,Renato Giorgi,,22,
1719,15.0,Vi darò un cuore nuovo,L. De Mattia - Guglielmo Amadei,,"21,31,4,11,12",3uyh87q1AyE
1888,15.0,"Inno della Divina Misericordia (Gesù, confido in Te)",Padre Carlo Colafranceschi,,"21,28,32,5,9,10",NbCILKYESOA
1887,15.0,Esulta il cielo,"Francesco Buttazzo, Pasquale Dargenio",,"21,32,5",R6Qxg-zyKus
1715,15.0,Trasformi in Gesù,Giosy Cento ,,26,4m4K4q2fO8g
1742,15.0,Agnello di Dio,Buttazzo - Dargenio,Esulta il cielo,71,Zt6pb2xh5kU
411,14.000000000000002,Scusa Signore,Renato Biagioli - Alessandro Aliscioni,,"31,4,11,12",ake51HBgl_Q
2641,14.000000000000002,"Tuo è il regno, tua è la potenza",RnS - S.Martinez - C.Venturini ,Prostrati adoriamo,21,z1WdTWgno5M
2223,14.000000000000002,Un raggio splenderà,Padre Daniele Badiali,,"32,10,12,16,53",BBJZz11_clY
503,14.000000000000002,Lode al Nome Tuo,RnS,,"21,9,10",fsdt3_akU_0
1842,14.000000000000002,Gloria e lode a te,Marco Frisina,Salvatore del mondo,4,xmUvXv2GrWM
2208,14.000000000000002,Vieni Santo Spirito,Gen Verde,,"21,26,31,6,10,19",QGNjaSspl4k
1848,14.000000000000002,Grazie Signore,Mascagni,,"31,32,10,12,14,15,16,52",WhF2Yw1_eHw
2660,14.000000000000002,Canoni Vari,Autori Vari,,"9,11,14,18",
413,14.000000000000002,Se il Signore non costruisce la città,Maioli,,"21,24",
2230,14.000000000000002,Vieni con me,Giosy Cento,,"21,32,10,15,20",MWWqRbyq3t0
2786,14.000000000000002,Muovi le montagne,RnS,Parla al mio Cuore,21,3lQeWQFdhWA
2088,14.000000000000002,La tua anima è benedetta dal cielo,,,"31,32,7,15",
1609,14.000000000000002,Madre del cielo,Roland Patzleiner - Figli del Divino Amore,,"32,7",IHv3VLZ7KUw
2169,14.000000000000002,"Cantate al Signore, alleluia",Marco Frisina,,"32,14",aC4c4ENu8lg
5,14.000000000000002,Accogli i nostri doni,Francesco Buttazzo,,26,6yAFY7jFjG8
1884,14.000000000000002,Benedetto sei Tu Signore ,Marco Frisina,,26,iqTFgvg7V_s
1892,14.000000000000002,Signora della pace,Paolo Spoladore,Così,"30,32,7",l-z4s3MwF54
1872,14.000000000000002,Rimani con noi,RnS,Ti seguirò,5,j8iZMp-iMj0
489,14.000000000000002,Vieni Spirito di Cristo (Vieni vieni spirito d’amore),RnS - G. Amadei - K. Arguello,Spirito Santo Vieni,6,cD9dCcT0jl0
2758,14.000000000000002,Grida nuova umanità,Coro Tendopoli S. Gabriele,,32,jV9ZX8Edr0E
273,14.000000000000002,La mia anima canta,Gen Verde,,7,sMAvV-uv8J8
2735,14.000000000000002,Notte di Luce,F. Rainoldi - J. Akepsimas,,"21,31,3",DjK6_1HTYLw
2152,14.000000000000002,Gustate e vedete,Marco Frisina,Pane di vita nuova,"26,31",JN9WTx9H75w
2623,14.000000000000002,Eterno Signor,"RnS - G.Sadler, J.Harvill",Risplendi Gerusalemme,"21,32,14,52",dOz_FPcrfp8
490,14.000000000000002,Vieni Spirito Forza dall'alto,Roland Patzleiner - Figli del Divino Amore,,6,OTf1E6wL31k
2743,14.000000000000002,L'uomo alla sua mensa,Movimento Eucaristico Giovanile,Sulla strada per Emmaus,26,W1EfRmqSIic
2745,14.000000000000002,Sei venuto dal cielo,Daniele Ricci,Sei venuto dal cielo,"26,31,3",x1q5ouXaQrU
2132,14.000000000000002,Ora che il giorno finisce,Pierangelo Sequeri,,"11,52",Rsc0_3ZrqxY
2151,14.000000000000002,Alzerò i miei occhi ,Marco Frisina,,"26,31",pMxW97hIleM
2201,14.000000000000002,Meraviglioso,Kantiere Kairòs,,"31,9",k3lmt4kV6bc
414,14.000000000000002,Se m’accogli,Pierangelo Sequeri,,"21,26,13,14",YkAIWOfJiJM
2453,14.000000000000002,Grazie Gesù,Giulia e Tommaso Fasano,Festa di prima Comunione,"31,10",JCWXU2p21QI
1757,14.000000000000002,Chi ha sete,Charles Christmas,,"21,32,8,14",3nan-Ia009M
2374,14.000000000000002,Facci sognare!,F. Ferrario,,"32,53",2j_8JjjndPU
443,14.000000000000002,Su ali d’aquila,Michael Jancas,,"31,32",M24IfMH1PhU
2474,14.000000000000002,Maria,"RnS - Pecoraro, De Filippis, Salvemini",Voglio vedere il tuo volto,"21,32,7",3psmnXP9YnE
1708,14.000000000000002,Betlemme di Efrata,Pasquale Dargenio,,"31,2,3",yxxhELRAtOk
2460,14.000000000000002,Come un fiume,Gen verde,Il mistero pasquale,"26,4",9TfeVD-sTiA
2392,14.000000000000002,Il cantico dei doni,Fra Giuseppe Di Fatta,Viva immagine di Te,"26,54",GHlQpNE3zL4
1740,14.000000000000002,Sei luce splendida,Daniele Semprini,,"21,3",pFSs5WNKo9Y
2455,14.000000000000002,Pane della vita,Giuseppe Tranchida,Con voci di gioia,"26,10",wHwd8M2E_AQ
2403,14.000000000000002,Noi t’invochiamo,F.G.Pesare,,6,rgplGCJAqaU
2615,14.000000000000002,Dai confini del mondo,RnS,Fuoco d'amore,14,opkqrb-Zj9E
2407,14.000000000000002,Solo tu il mio Dio ,RnS - John B. Foley S. J,Sempre canterò,"21,32,10",WBCJ1c6cYCI
1737,14.000000000000002,Potente sei mio Signor,RnS,,14,dyyQpFHLMms
2449,14.000000000000002,Al Signore canterò, D. Haas - M. Deflorian,Nella gioia della fede,"21,14",-HqBThklPK8
2418,14.000000000000002,Padre nostro (testo adattato nuova liturgia),Marcello Giombini,Camminiamo nella speranza,29,SRrs7O27wK4
2419,14.000000000000002,Vieni fratello (il Padre ci chiama),A. Lagorio,Nella casa del Padre,"21,32",FwHQOBW1sU4
1427,14.000000000000002,Camminiamo sulla strada,---,,21,P9rOs2n76Bk
2420,14.000000000000002,Rimani con noi ,Michele Bonfitto,,"31,32",7A6309X6oD8
1412,14.000000000000002,Invochiamo la Tua Presenza,RnS,,21,IFAFqCqlbus
2430,14.000000000000002,Dolce signora dell'alleanza,Ricci - Galliano,Un patto d'amore,"26,7,15",3EMlAgu8gdI
1455,14.000000000000002,Questa è la mia fede,Daniele Branca,,"21,32",gUr63N1JtdE
235,14.000000000000002,Il Signore è la Luce,Marcello Giombini,,31,rdQD6Td2aro
2519,14.000000000000002,Ecco il legno,Marco Frisina,Cristo è nostra Pasqua,4,d0Kld4SuUJc
2520,14.000000000000002,Effonderò il mio spirito,Recalcati Carlo,Esultanti cantiamo,6,dDpKUREFsYs
1817,14.000000000000002,Venite applaudiamo al Signore  (Salmo 94),Marco Frisina,Benedici il Signore,"21,24",0iJ462qTKh4
2254,14.000000000000002,Grande è la Tua bontà ,RnS,,"31,14",4MeXA2ocsn0
2255,14.000000000000002,Lode a te o Cristo,Marco Frisina,O Croce nostra speranza,"25,4",0EhVqAB1C88
2256,14.000000000000002,Oceani (dove i miei piedi possono fallire),Hillsong,,"31,14",W251tJ42igI
1657,14.000000000000002,Parla al mio cuore,RnS,Parla al mio cuore,"31,14,20",WdXnwqJZhqY
1799,14.000000000000002,Spirito Santo,Morning Star Music,,"6,8,10",m-w4Xwad_kk
227,14.000000000000002,Il figliol prodigo,Vittorio Nadalin,,"21,17",c3oRLXMQXE0
2275,14.000000000000002,Tu mi hai sedotto,"Giuseppe Cucuzza, Mari Pia Culella",,31,JmihOyqA6r4
1668,14.000000000000002,Fiumi di misericordia,RnS,,"21,31,9",GKwjFtAZ2BM
2287,14.000000000000002,O Dio tu sei il mio Dio,Marco Frisina,Tu sarai profeta,26,7Ss8-mRlInA
229,14.000000000000002,Il Mattino di Pasqua,Pierangelo Sequeri,,5,E7UYyUWTTj4
2574,14.000000000000002,Ti parlerò di me,Reale,Come nessun altro,"31,11,12",Y0seKXi7a0Q
1785,14.000000000000002,Pane di vita,F.Marranzino-F.G.Pesare,,31,XRm86zkOCL8
2308,14.000000000000002,In unità,Armani,,26,hsrGjF9yEoM
2554,14.000000000000002,Ora e per sempre (Over and over),SDV worship (Paul Baloche),,"21,6",140_hNosWJQ
1685,14.000000000000002,Corpo di Gesù,M. Penhard,,31,LKp7C_R0SEg
2534,14.000000000000002,Il padre che è nei cieli,,,"4,8",8jyB8cre3Nc
2533,14.000000000000002,Il custode d'Israele (salmo 120/121),M. Franchi,,24,mxEctuD9ynE
253,14.000000000000002,Io non sono degno,Claudio Chieffo,È bella la strada,31,6pb9LFGAM2E
1810,14.000000000000002,Annunciazione,Gen Verde,,"21,7,10,17",3Mf1TEKxkZE
2435,14.000000000000002,"Sei pura, sei pia",S. Alfonso M. De Liguori - Perosi,Le canzoncine spirituali di S. Alfonso,"32,7",B6jc0lDZ-G0
2006,14.000000000000002,Innalzate nei cieli lo sguardo,Albisetti - Martorelli,,"21,31,2",lHcob8FGOoM
2016,14.000000000000002,Riempici di Te,Spoladore,,"22,4,9,10,11,12",7pmeNQW1pYw
2029,14.000000000000002,Sommo e glorioso Dio,Francesco Cioffi,,"26,31",KIQZP4jTZYs
116,14.000000000000002,Canterò per Te,Pino Fanelli,,31,6OHXxm1Dr18
1938,14.000000000000002,Venite saliamo al monte del Signore,Marco Frisina,Salvatore del mondo,"24,4",31AWNjoGyIo
1592,14.000000000000002,E' bello stare insieme a te,P. Dargenio e G. Puccio,Sorgente di vita,"31,32",BvndkicLBgw
1919,14.000000000000002,Festa con Te,Avolio-Capacchione-La Rocca,Festa con Gesù,21,pXipmfGYlP0
